ticker,name,cik,fiscal_year,net_income,income_continuing,revenue,cogs,gross_profit,sga,depreciation,cfo,total_assets,current_assets,current_liabilities,long_term_debt,receivables,ppe_net,shares
MSFT,Microsoft,789019,2013,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2014,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2015,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2016,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2017,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2018,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2019,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2020,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2021,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2022,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2023,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2024,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
MSFT,Microsoft,789019,2025,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2010,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,
NKE,Nike,320187,2011,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfRevenue,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2012,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2013,NetIncomeLoss,IncomeLossFromContinuingOperations,SalesRevenueNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2014,NetIncomeLoss,IncomeLossFromContinuingOperations,SalesRevenueNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2015,NetIncomeLoss,IncomeLossFromContinuingOperations,SalesRevenueNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2016,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2017,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2018,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2019,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2020,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2021,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2022,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2023,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2024,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKE,Nike,320187,2025,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKLA,Nikola,1731289,2018,NetIncomeLoss,NetIncomeLoss,,,,GeneralAndAdministrativeExpense,,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,,,EntityCommonStockSharesOutstanding
NKLA,Nikola,1731289,2019,NetIncomeLoss,NetIncomeLoss,,,,GeneralAndAdministrativeExpense,,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,,,EntityCommonStockSharesOutstanding
NKLA,Nikola,1731289,2020,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKLA,Nikola,1731289,2021,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfRevenue,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtAndCapitalLeaseObligations,,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
NKLA,Nikola,1731289,2022,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtAndCapitalLeaseObligations,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
NKLA,Nikola,1731289,2023,NetIncomeLoss,IncomeLossFromContinuingOperations,,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtAndCapitalLeaseObligations,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
NKLA,Nikola,1731289,2024,NetIncomeLoss,IncomeLossFromContinuingOperations,,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtAndCapitalLeaseObligations,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2010,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfRevenue,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2011,ProfitLoss,ProfitLoss,Revenues,CostOfRevenue,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2012,NetIncomeLoss,NetIncomeLoss,Revenues,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2013,NetIncomeLoss,NetIncomeLoss,Revenues,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2014,NetIncomeLoss,NetIncomeLoss,Revenues,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2015,NetIncomeLoss,NetIncomeLoss,Revenues,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2016,NetIncomeLoss,NetIncomeLoss,Revenues,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2017,NetIncomeLoss,NetIncomeLoss,Revenues,,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2018,NetIncomeLoss,NetIncomeLoss,Revenues,,GrossProfit,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2019,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2020,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2021,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2022,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebt,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2023,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2024,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2025,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
ORCL,Oracle,1341439,2026,NetIncomeLoss,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,,GeneralAndAdministrativeExpense,Depreciation,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,,AccountsReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2009,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,EntityCommonStockSharesOutstanding
PEP,PepsiCo,77476,2010,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2011,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2012,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2013,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2014,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2015,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2016,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2017,NetIncomeLoss,NetIncomeLoss,SalesRevenueNet,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2018,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2019,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2020,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
PEP,PepsiCo,77476,2021,NetIncomeLoss,NetIncomeLoss,Revenues,CostOfGoodsAndServicesSold,GrossProfit,SellingGeneralAndAdministrativeExpense,DepreciationDepletionAndAmortization,NetCashProvidedByUsedInOperatingActivities,Assets,AssetsCurrent,LiabilitiesCurrent,LongTermDebtNoncurrent,AccountsNotesAndLoansReceivableNetCurrent,PropertyPlantAndEquipmentNet,WeightedAverageNumberOfSharesOutstandingBasic
