cik,ticker,name,is_known_case,logical_input,tag_used,taxonomy,unit,fiscal_year,period_start,period_end,value,filed,accn,form
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2012,,2012-12-31,180850000.0,2013-02-25,0001336917-13-000011,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2013,,2013-12-31,223952000.0,2014-02-21,0001336917-14-000008,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2014,,2014-12-31,305564000.0,2015-02-20,0001336917-15-000006,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2015,,2015-12-31,538531000.0,2016-02-22,0001336917-16-000064,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2016,,2016-12-31,804211000.0,2017-02-23,0001336917-17-000017,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2017,,2017-12-31,885774000.0,2018-02-28,0001336917-18-000009,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2018,,2018-12-31,826868000.0,2019-02-25,0001336917-19-000011,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2019,,2019-12-31,792148000.0,2020-02-26,0001336917-20-000010,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2020,,2020-12-31,658678000.0,2021-02-24,0001336917-21-000009,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2021,,2021-12-31,607226000.0,2022-02-23,0001336917-22-000010,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2023,,2023-03-31,672736000.0,2023-05-24,0001336917-23-000021,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2024,,2024-03-31,664503000.0,2024-05-29,0001336917-24-000073,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2025,,2025-03-31,645147000.0,2025-05-22,0001336917-25-000078,10-K
1336917,UAA,Under Armour,True,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2026,,2026-03-31,598953000.0,2026-05-19,0001336917-26-000073,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2010,2010-01-01,2010-12-31,50798.0,2011-02-24,0001193125-11-044799,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2011,2011-01-01,2011-12-31,51570000.0,2012-02-27,0001193125-12-078826,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2012,2012-01-01,2012-12-31,104343000.0,2013-02-25,0001336917-13-000011,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2013,2013-01-01,2013-12-31,105348000.0,2014-02-21,0001336917-14-000008,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2014,2014-01-01,2014-12-31,213227000.0,2015-02-20,0001336917-15-000006,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2015,2015-01-01,2015-12-31,215498000.0,2016-02-22,0001336917-16-000064,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2019,2019-01-01,2019-12-31,450964000.0,2020-02-26,0001336917-20-000010,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2020,2020-01-01,2020-12-31,454089000.0,2021-02-24,0001336917-21-000009,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2021,2021-01-01,2021-12-31,465504000.0,2022-02-23,0001336917-22-000010,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2023,2022-04-01,2023-03-31,451426000.0,2023-05-24,0001336917-23-000021,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2024,2023-04-01,2024-03-31,440324000.0,2024-05-29,0001336917-24-000073,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2025,2024-04-01,2025-03-31,432245000.0,2025-05-22,0001336917-25-000078,10-K
1336917,UAA,Under Armour,True,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2026,2025-04-01,2026-03-31,426575000.0,2026-05-19,0001336917-26-000073,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2009,2009-01-01,2009-12-31,11025000000.0,2010-02-19,0000040545-10-000010,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2011,2011-01-01,2011-12-31,14151000000.0,2012-02-24,0000040545-12-000016,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2010,2010-01-01,2010-12-31,11644000000.0,2011-02-25,0001193125-11-047479,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2012,2012-01-01,2012-12-31,13641000000.0,2013-02-26,0000040545-13-000036,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2013,2013-01-01,2013-12-31,13057000000.0,2014-02-27,0000040554-14-000023,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2015,2015-01-01,2015-12-31,-6126000000.0,2016-02-26,0000040545-16-000145,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2016,2016-01-01,2016-12-31,8831000000.0,2017-02-24,0000040545-17-000010,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2017,2017-01-01,2017-12-31,-5786000000.0,2018-02-23,0000040545-18-000014,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2018,2018-01-01,2018-12-31,-22355000000.0,2019-02-26,0000040545-19-000014,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2019,2019-01-01,2019-12-31,-4979000000.0,2020-02-24,0000040545-20-000009,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2020,2020-01-01,2020-12-31,5704000000.0,2021-02-12,0000040545-21-000011,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2021,2021-01-01,2021-12-31,-6520000000.0,2022-02-11,0000040545-22-000008,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2022,2022-01-01,2022-12-31,225000000.0,2023-02-10,0000040545-23-000023,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2023,2023-01-01,2023-12-31,9481000000.0,2024-02-02,0000040545-24-000027,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2024,2024-01-01,2024-12-31,6556000000.0,2025-02-03,0000040545-25-000015,10-K
40545,GE,General Electric,True,net_income,NetIncomeLoss,us-gaap,USD,2025,2025-01-01,2025-12-31,8704000000.0,2026-01-29,0000040545-26-000008,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2009,2009-01-01,2009-12-31,11218000000.0,2010-02-19,0000040545-10-000010,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2011,2011-01-01,2011-12-31,14074000000.0,2012-02-24,0000040545-12-000016,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2010,2010-01-01,2010-12-31,12623000000.0,2011-02-25,0001193125-11-047479,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2012,2012-01-01,2012-12-31,14679000000.0,2013-02-26,0000040545-13-000036,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2013,2013-01-01,2013-12-31,15177000000.0,2014-02-27,0000040554-14-000023,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2015,2015-01-01,2015-12-31,1663000000.0,2016-02-26,0000040545-16-000145,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2016,2016-01-01,2016-12-31,9128000000.0,2017-02-24,0000040545-17-000010,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2017,2017-01-01,2017-12-31,-5907000000.0,2018-02-23,0000040545-18-000014,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2018,2018-01-01,2018-12-31,-21076000000.0,2019-02-26,0000040545-19-000014,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2019,2019-01-01,2019-12-31,416000000.0,2020-02-24,0000040545-20-000009,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2020,2020-01-01,2020-12-31,5829000000.0,2021-02-12,0000040545-21-000011,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2021,2021-01-01,2021-12-31,-3325000000.0,2022-02-11,0000040545-22-000008,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2022,2022-01-01,2022-12-31,869000000.0,2023-02-10,0000040545-23-000023,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2023,2023-01-01,2023-12-31,9067000000.0,2024-02-02,0000040545-24-000027,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2024,2024-01-01,2024-12-31,6670000000.0,2025-02-03,0000040545-25-000015,10-K
40545,GE,General Electric,True,income_continuing,IncomeLossFromContinuingOperations,us-gaap,USD,2025,2025-01-01,2025-12-31,8601000000.0,2026-01-29,0000040545-26-000008,10-K
40545,GE,General Electric,True,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2018,2018-01-01,2018-12-31,113543000000.0,2019-02-26,0000040545-19-000014,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2009,2009-01-01,2009-12-31,156783000000.0,2010-02-19,0000040545-10-000010,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2011,2011-01-01,2011-12-31,147300000000.0,2012-02-24,0000040545-12-000016,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2010,2010-01-01,2010-12-31,150211000000.0,2011-02-25,0001193125-11-047479,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2012,2012-01-01,2012-12-31,147359000000.0,2013-02-26,0000040545-13-000036,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2013,2013-01-01,2013-12-31,146045000000.0,2014-02-27,0000040554-14-000023,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2015,2015-01-01,2015-12-31,117386000000.0,2016-02-26,0000040545-16-000145,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2016,2016-01-01,2016-12-31,123693000000.0,2017-02-24,0000040545-17-000010,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2017,2017-01-01,2017-12-31,122092000000.0,2018-02-23,0000040545-18-000014,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2019,2019-01-01,2019-12-31,95214000000.0,2020-02-24,0000040545-20-000009,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2020,2020-01-01,2020-12-31,79619000000.0,2021-02-12,0000040545-21-000011,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2021,2021-01-01,2021-12-31,74196000000.0,2022-02-11,0000040545-22-000008,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2022,2022-01-01,2022-12-31,76555000000.0,2023-02-10,0000040545-23-000023,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2023,2023-01-01,2023-12-31,67954000000.0,2024-02-02,0000040545-24-000027,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2024,2024-01-01,2024-12-31,38702000000.0,2025-02-03,0000040545-25-000015,10-K
40545,GE,General Electric,True,revenue,Revenues,us-gaap,USD,2025,2025-01-01,2025-12-31,45855000000.0,2026-01-29,0000040545-26-000008,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2019,2019-01-01,2019-12-31,70029000000.0,2020-02-24,0000040545-20-000009,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2020,2020-01-01,2020-12-31,60421000000.0,2021-02-12,0000040545-21-000011,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsSold,us-gaap,USD,2009,2009-01-01,2009-12-31,50580000000.0,2010-02-19,0000040545-10-000010,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsSold,us-gaap,USD,2010,2010-01-01,2010-12-31,46005000000.0,2011-02-25,0001193125-11-047479,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsSold,us-gaap,USD,2011,2011-01-01,2011-12-31,51455000000.0,2012-02-24,0000040545-12-000016,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsSold,us-gaap,USD,2012,2012-01-01,2012-12-31,56785000000.0,2013-02-26,0000040545-13-000036,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsSold,us-gaap,USD,2013,2013-01-01,2013-12-31,57867000000.0,2014-02-27,0000040554-14-000023,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsSold,us-gaap,USD,2015,2015-01-01,2015-12-31,59905000000.0,2016-02-26,0000040545-16-000145,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsSold,us-gaap,USD,2016,2016-01-01,2016-12-31,62440000000.0,2017-02-24,0000040545-17-000010,10-K
40545,GE,General Electric,True,cogs,CostOfGoodsSold,us-gaap,USD,2017,2017-01-01,2017-12-31,64328000000.0,2018-02-23,0000040545-18-000014,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2010,2010-01-01,2010-12-31,16341000000.0,2011-02-25,0001193125-11-047479,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2015,2015-01-01,2015-12-31,17831000000.0,2016-02-26,0000040545-16-000145,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2016,2016-01-01,2016-12-31,18377000000.0,2017-02-24,0000040545-17-000010,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2017,2017-01-01,2017-12-31,18280000000.0,2018-02-23,0000040545-18-000014,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2018,2018-01-01,2018-12-31,18111000000.0,2019-02-26,0000040545-19-000014,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2019,2019-01-01,2019-12-31,13949000000.0,2020-02-24,0000040545-20-000009,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2020,2020-01-01,2020-12-31,12621000000.0,2021-02-12,0000040545-21-000011,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2021,2021-01-01,2021-12-31,11707000000.0,2022-02-11,0000040545-22-000008,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2022,2022-01-01,2022-12-31,12781000000.0,2023-02-10,0000040545-23-000023,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2023,2023-01-01,2023-12-31,9195000000.0,2024-02-02,0000040545-24-000027,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2024,2024-01-01,2024-12-31,4437000000.0,2025-02-03,0000040545-25-000015,10-K
40545,GE,General Electric,True,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2025,2025-01-01,2025-12-31,4088000000.0,2026-01-29,0000040545-26-000008,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2009,2009-01-01,2009-12-31,10636000000.0,2010-02-19,0000040545-10-000010,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2010,2010-01-01,2010-12-31,10013000000.0,2011-02-25,0001193125-11-047479,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2011,2011-01-01,2011-12-31,9185000000.0,2012-02-24,0000040545-12-000016,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2012,2012-01-01,2012-12-31,9346000000.0,2013-02-26,0000040545-13-000036,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2013,2013-01-01,2013-12-31,11473000000.0,2014-02-27,0000040554-14-000023,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2015,2015-01-01,2015-12-31,6499000000.0,2016-02-26,0000040545-16-000145,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2016,2016-01-01,2016-12-31,6836000000.0,2017-02-24,0000040545-17-000010,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2017,2017-01-01,2017-12-31,7358000000.0,2018-02-23,0000040545-18-000014,10-K
40545,GE,General Electric,True,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2018,2018-01-01,2018-12-31,8223000000.0,2019-02-26,0000040545-19-000014,10-K
40545,GE,General Electric,True,depreciation,Depreciation,us-gaap,USD,2019,2019-01-01,2019-12-31,4026000000.0,2020-02-24,0000040545-20-000009,10-K
40545,GE,General Electric,True,depreciation,Depreciation,us-gaap,USD,2020,2020-01-01,2020-12-31,4636000000.0,2021-02-12,0000040545-21-000011,10-K
40545,GE,General Electric,True,depreciation,DepreciationAmortizationAndAccretionNet,us-gaap,USD,2021,2021-01-01,2021-12-31,1871000000.0,2022-02-11,0000040545-22-000008,10-K
40545,GE,General Electric,True,depreciation,DepreciationAmortizationAndAccretionNet,us-gaap,USD,2022,2022-01-01,2022-12-31,1802000000.0,2023-02-10,0000040545-23-000023,10-K
40545,GE,General Electric,True,depreciation,DepreciationAmortizationAndAccretionNet,us-gaap,USD,2023,2023-01-01,2023-12-31,1473000000.0,2024-02-02,0000040545-24-000027,10-K
40545,GE,General Electric,True,depreciation,DepreciationAmortizationAndAccretionNet,us-gaap,USD,2024,2024-01-01,2024-12-31,834000000.0,2025-02-03,0000040545-25-000015,10-K
40545,GE,General Electric,True,depreciation,DepreciationAmortizationAndAccretionNet,us-gaap,USD,2025,2025-01-01,2025-12-31,863000000.0,2026-01-29,0000040545-26-000008,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2009,2009-01-01,2009-12-31,24593000000.0,2010-02-19,0000040545-10-000010,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2010,2010-01-01,2010-12-31,36123000000.0,2011-02-25,0001193125-11-047479,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2011,2011-01-01,2011-12-31,33359000000.0,2012-02-24,0000040545-12-000016,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2012,2012-01-01,2012-12-31,31331000000.0,2013-02-26,0000040545-13-000036,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2013,2013-01-01,2013-12-31,28579000000.0,2014-02-27,0000040554-14-000023,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2015,2015-01-01,2015-12-31,19891000000.0,2016-02-26,0000040545-16-000145,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2016,2016-01-01,2016-12-31,-244000000.0,2017-02-24,0000040545-17-000010,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2017,2017-01-01,2017-12-31,10426000000.0,2018-02-23,0000040545-18-000014,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2018,2018-01-01,2018-12-31,4246000000.0,2019-02-26,0000040545-19-000014,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2019,2019-01-01,2019-12-31,8772000000.0,2020-02-24,0000040545-20-000009,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2020,2020-01-01,2020-12-31,3597000000.0,2021-02-12,0000040545-21-000011,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2021,2021-01-01,2021-12-31,3332000000.0,2022-02-11,0000040545-22-000008,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2022,2022-01-01,2022-12-31,5916000000.0,2023-02-10,0000040545-23-000023,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2023,2023-01-01,2023-12-31,5179000000.0,2024-02-02,0000040545-24-000027,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2024,2024-01-01,2024-12-31,4710000000.0,2025-02-03,0000040545-25-000015,10-K
40545,GE,General Electric,True,cfo,NetCashProvidedByUsedInOperatingActivities,us-gaap,USD,2025,2025-01-01,2025-12-31,8537000000.0,2026-01-29,0000040545-26-000008,10-K
40545,GE,General Electric,True,total_assets,Assets,us-gaap,USD,2009,,2009-12-31,781818000000.0,2010-02-19,0000040545-10-000010,10-K
