cik,ticker,name,is_known_case,fiscal_year,f_roa,f_cfo,f_droa,f_accrual,f_dleverage,f_dliquidity,f_neqissue,f_dmargin,f_dturnover,fscore,fscore_available,fscore_missing_inputs,DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI,mscore,mscore_flag,mscore_available,mscore_missing_inputs,accruals,asset_growth,filing_date,source_form
885590,BHC,Bausch Health (fka Valeant),True,2018,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,,8,gross_margin,0.9115297993209857,,0.9913210740611472,0.9605685465382852,0.933723742838956,0.9971018377642907,-0.1737350732487997,1.0918435541449747,,,7,gross_margin,-0.1737350732487997,-0.133477344854255,2019-02-20,10-K
885590,BHC,Bausch Health (fka Valeant),True,2019,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,,8,gross_margin,0.9607225046778961,,0.9060645066471311,1.0263723150357995,1.0577828107535736,1.006217456635371,-0.09697900363228303,1.0625012579771036,,,7,gross_margin,-0.09697900363228303,0.0421950018466084,2020-02-19,10-K
885590,BHC,Bausch Health (fka Valeant),True,2020,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,8,gross_margin,0.9188521773272952,,1.0368121277306663,0.933263574003023,1.0508448229251148,0.9930544221396873,-0.053527356646046347,1.012662993353174,,,7,gross_margin,-0.053527356646046347,-0.07866993473702862,2021-02-24,10-K
885590,BHC,Bausch Health (fka Valeant),True,2021,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,,8,gross_margin,1.071238888883041,,0.9675290587455322,1.0507038744238195,1.0332482803449983,1.055079631711786,-0.08129580165742073,1.0318565527617467,,,7,gross_margin,-0.08129580165742073,-0.06400846180967339,2022-02-23,10-K
885590,BHC,Bausch Health (fka Valeant),True,2022,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,,8,gross_margin,1.0469317133723066,,1.0253507207248334,0.9632440123310411,0.9910551577622158,1.0385541822783442,0.01958265202834229,0.9908752265243694,,,7,gross_margin,0.01958265202834229,-0.12040271214300391,2023-02-23,10-K
885590,BHC,Bausch Health (fka Valeant),True,2023,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,,8,gross_margin,1.0355164870497857,,0.949005567948125,1.077917282127031,1.019096830821858,1.0309122171650433,-0.05937842778793419,1.015181604746045,,,7,gross_margin,-0.05937842778793419,0.06478237172000312,2024-02-22,10-K
885590,BHC,Bausch Health (fka Valeant),True,2024,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,,8,gross_margin,0.9744799344799344,,0.9757301649798463,1.09912070343725,1.0237036625354305,1.028029046031103,-0.061946235342909925,1.009723756785413,,,7,gross_margin,-0.061946235342909925,-0.030237659963436928,2025-02-20,10-K
885590,BHC,Bausch Health (fka Valeant),True,2025,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,,8,gross_margin,1.0300026309512755,,0.9617263624913204,1.0665974025974025,1.0627774099413914,0.9779533699704368,-0.04714404915421376,0.9698570991730312,,,7,gross_margin,-0.04714404915421376,-0.00591939071749048,2026-02-19,10-K
18230,CAT,Caterpillar,False,2009,,1.0,,,,,,,,,1,long_term_debt,,,,,,,-0.09074252973117027,,,,1,long_term_debt,-0.09074252973117027,,2010-02-19,10-K
18230,CAT,Caterpillar,False,2010,1.0,1.0,,1.0,,1.0,0.0,1.0,,,6,,1.1515323228030412,0.9154163628824578,0.8842197823701111,1.3146067415730338,1.0252309113810567,0.8865252717104569,-0.03606685410809122,,,,7,,-0.03606685410809122,0.06632466104800293,2011-02-22,10-K
18230,CAT,Caterpillar,False,2011,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,9,,0.8574924483201234,1.0420970032383075,1.1557470910936194,1.4120879120879122,1.0364080602229324,0.8673763620508987,-0.024912211772217176,0.9905832370549328,-2.2448622521977044,False,8,,-0.024912211772217176,0.27219618869103407,2012-02-21,10-K
18230,CAT,Caterpillar,False,2012,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,9,,0.8957798691744485,0.9638564563989541,0.9571098697937608,1.0953972529848017,1.0231885551040252,1.0385391350268292,0.0053829625318948925,0.9796532514320173,-2.4993213532409215,False,8,,0.0053829625318948925,0.09711956388281806,2013-02-19,10-K
18230,CAT,Caterpillar,False,2013,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,9,,0.9866935402433303,1.0650751774719123,1.021864379324202,0.8448728652751423,0.9532237587564316,1.1092219721887278,-0.07524500565397663,0.9886400495952997,-2.959944568830653,False,8,,-0.07524500565397663,-0.049912708715699,2014-02-18,10-K
18230,CAT,Caterpillar,False,2014,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,9,,0.9275141017486055,0.9601344050750172,0.9940728140923623,0.991519333045853,0.9555446285028043,1.0358261406532427,-0.051322020287904016,1.0330702005648071,-2.8399195509677884,False,8,,-0.051322020287904016,-0.002532510365623822,2015-02-17,10-K
18230,CAT,Caterpillar,False,2015,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,9,,1.0157613226334763,0.989801233562114,1.0327316646919744,0.8518954769498406,1.0066379679098136,1.0712412450184623,-0.058116870708434715,0.9991037380492696,-2.8728960621020136,False,8,,-0.058116870708434715,-0.07302700723893199,2016-02-16,10-K
